date,category,region,sales,revenue,month,quarter
2023-07-04,Electronics,South,238,72447.45165391322,2023-07,Q3-2023
2023-07-04,Electronics,East,272,99181.6483383894,2023-07,Q3-2023
2023-07-04,Electronics,West,62,24182.948928510632,2023-07,Q3-2023
2023-07-04,Electronics,Central,191,58716.30220149857,2023-07,Q3-2023
2023-07-04,Clothing,North,128,30046.476963330842,2023-07,Q3-2023
2023-07-04,Clothing,South,171,22305.466842098405,2023-07,Q3-2023
2023-07-04,Clothing,East,147,67683.00013364096,2023-07,Q3-2023
2023-07-04,Clothing,West,44,20047.494587604346,2023-07,Q3-2023
2023-07-04,Clothing,Central,74,8126.185896865052,2023-07,Q3-2023
2023-07-04,Books,North,90,12454.441689787389,2023-07,Q3-2023
2023-07-04,Books,South,120,36280.649730089564,2023-07,Q3-2023
2023-07-04,Books,East,131,42608.06897631328,2023-07,Q3-2023
2023-07-04,Books,West,64,31017.488372768257,2023-07,Q3-2023
2023-07-04,Books,Central,36,3797.4027552142143,2023-07,Q3-2023
2023-07-04,Home & Kitchen,North,114,9779.23156611331,2023-07,Q3-2023
2023-07-04,Home & Kitchen,South,204,10473.57600581798,2023-07,Q3-2023
2023-07-04,Home & Kitchen,East,119,38515.64172303429,2023-07,Q3-2023
2023-07-04,Home & Kitchen,West,76,33749.66839396553,2023-07,Q3-2023
2023-07-04,Home & Kitchen,Central,62,11603.613090892879,2023-07,Q3-2023
2023-07-04,Sports,North,120,14623.233672952541,2023-07,Q3-2023
2023-07-04,Sports,South,212,11964.914993447743,2023-07,Q3-2023
2023-07-04,Sports,East,253,27402.9298188217,2023-07,Q3-2023
2023-07-04,Sports,West,110,33108.84281706725,2023-07,Q3-2023
2023-07-04,Sports,Central,133,64660.764274259294,2023-07,Q3-2023
2023-07-05,Electronics,North,183,69029.13231956975,2023-07,Q3-2023
2023-07-05,Electronics,South,246,29415.60537324911,2023-07,Q3-2023
2023-07-05,Electronics,East,261,117796.42681514473,2023-07,Q3-2023
2023-07-05,Electronics,West,110,54842.14154612661,2023-07,Q3-2023
2023-07-05,Electronics,Central,116,50064.84100825445,2023-07,Q3-2023
2023-07-05,Clothing,North,139,7848.856380718149,2023-07,Q3-2023
2023-07-05,Clothing,South,105,10992.81552556817,2023-07,Q3-2023
2023-07-05,Clothing,East,181,56691.82316533738,2023-07,Q3-2023
2023-07-05,Clothing,West,79,36712.60662097345,2023-07,Q3-2023
2023-07-05,Clothing,Central,67,32494.721734369767,2023-07,Q3-2023
2023-07-05,Books,North,38,17890.496313835592,2023-07,Q3-2023
2023-07-05,Books,South,100,17332.151368907093,2023-07,Q3-2023
2023-07-05,Books,East,56,14202.24527044143,2023-07,Q3-2023
2023-07-05,Books,West,45,14777.490710061871,2023-07,Q3-2023
2023-07-05,Books,Central,44,21460.39120234654,2023-07,Q3-2023
2023-07-05,Home & Kitchen,North,81,35178.86188425656,2023-07,Q3-2023
2023-07-05,Home & Kitchen,South,161,11582.145959378115,2023-07,Q3-2023
2023-07-05,Home & Kitchen,East,220,34400.07764986383,2023-07,Q3-2023
2023-07-05,Home & Kitchen,West,101,50349.77127556403,2023-07,Q3-2023
2023-07-05,Home & Kitchen,Central,112,46808.87132600859,2023-07,Q3-2023
2023-07-05,Sports,North,127,59261.76218923665,2023-07,Q3-2023
2023-07-05,Sports,South,144,44601.082260063,2023-07,Q3-2023
2023-07-05,Sports,East,166,79107.66855454523,2023-07,Q3-2023
2023-07-05,Sports,West,116,24049.146298674073,2023-07,Q3-2023
2023-07-05,Sports,Central,164,18147.72977503,2023-07,Q3-2023
2023-07-06,Electronics,North,73,8002.412581392739,2023-07,Q3-2023
2023-07-06,Electronics,South,141,47595.6558654031,2023-07,Q3-2023
2023-07-06,Electronics,East,207,91112.45455966763,2023-07,Q3-2023
2023-07-06,Electronics,West,88,27940.776321678553,2023-07,Q3-2023
2023-07-06,Electronics,Central,191,87244.99759582308,2023-07,Q3-2023
2023-07-06,Clothing,North,109,26991.825425796582,2023-07,Q3-2023
2023-07-06,Clothing,South,174,25586.24168950601,2023-07,Q3-2023
2023-07-06,Clothing,East,156,11532.652302328437,2023-07,Q3-2023
2023-07-06,Clothing,West,98,39125.7580222281,2023-07,Q3-2023
2023-07-06,Clothing,Central,82,24817.46873877607,2023-07,Q3-2023
2023-07-06,Books,North,32,6249.454211034006,2023-07,Q3-2023
2023-07-06,Books,South,121,44852.53814141088,2023-07,Q3-2023
2023-07-06,Books,East,54,15446.322551706247,2023-07,Q3-2023
2023-07-06,Books,West,30,11075.37279019818,2023-07,Q3-2023
2023-07-06,Books,Central,46,3765.7463010892648,2023-07,Q3-2023
2023-07-06,Home & Kitchen,North,140,57077.96477747862,2023-07,Q3-2023
2023-07-06,Home & Kitchen,South,138,30691.49518525331,2023-07,Q3-2023
2023-07-06,Home & Kitchen,East,212,48819.962032982265,2023-07,Q3-2023
2023-07-06,Home & Kitchen,West,86,12395.443740459463,2023-07,Q3-2023
2023-07-06,Home & Kitchen,Central,162,22795.261186898577,2023-07,Q3-2023
2023-07-06,Sports,North,97,42108.148794276705,2023-07,Q3-2023
2023-07-06,Sports,South,238,43593.44016480802,2023-07,Q3-2023
2023-07-06,Sports,East,268,92407.10177480443,2023-07,Q3-2023
2023-07-06,Sports,West,94,31911.694840303942,2023-07,Q3-2023
2023-07-06,Sports,Central,114,44311.15026213867,2023-07,Q3-2023
2023-07-07,Electronics,North,237,111123.27714693507,2023-07,Q3-2023
2023-07-07,Electronics,South,211,16710.28175801946,2023-07,Q3-2023
2023-07-07,Electronics,East,465,96079.94105285297,2023-07,Q3-2023
2023-07-07,Electronics,West,113,13025.825084752527,2023-07,Q3-2023
2023-07-07,Electronics,Central,175,25602.724265826182,2023-07,Q3-2023
2023-07-07,Clothing,North,142,27909.75869897694,2023-07,Q3-2023
2023-07-07,Clothing,South,268,38089.28101393468,2023-07,Q3-2023
2023-07-07,Clothing,East,136,42767.64409436295,2023-07,Q3-2023
2023-07-07,Clothing,West,132,38627.93772091838,2023-07,Q3-2023
2023-07-07,Clothing,Central,198,84208.55584605735,2023-07,Q3-2023
2023-07-07,Books,North,93,40800.711923504176,2023-07,Q3-2023
2023-07-07,Books,South,120,12788.369403673458,2023-07,Q3-2023
2023-07-07,Books,East,77,10131.784155282068,2023-07,Q3-2023
2023-07-07,Books,West,58,13609.106528530689,2023-07,Q3-2023
2023-07-07,Books,Central,81,28494.612756730636,2023-07,Q3-2023
2023-07-07,Home & Kitchen,North,131,13710.200350680236,2023-07,Q3-2023
2023-07-07,Home & Kitchen,South,226,63198.78973300444,2023-07,Q3-2023
2023-07-07,Home & Kitchen,East,282,94003.8941166222,2023-07,Q3-2023
2023-07-07,Home & Kitchen,West,136,43386.66836957959,2023-07,Q3-2023
2023-07-07,Home & Kitchen,Central,164,12430.531189793151,2023-07,Q3-2023
2023-07-07,Sports,North,146,62291.639815048205,2023-07,Q3-2023
2023-07-07,Sports,South,326,124487.79842758164,2023-07,Q3-2023
2023-07-07,Sports,East,301,34435.67368366027,2023-07,Q3-2023
2023-07-07,Sports,West,155,22995.103116223407,2023-07,Q3-2023
2023-07-07,Sports,Central,127,59680.17857846905,2023-07,Q3-2023
2023-07-08,Electronics,North,256,49476.82570253888,2023-07,Q3-2023
2023-07-08,Electronics,South,218,41094.576428264,2023-07,Q3-2023
2023-07-08,Electronics,East,438,102330.24281838196,2023-07,Q3-2023
2023-07-08,Electronics,West,70,20816.88298215817,2023-07,Q3-2023
2023-07-08,Electronics,Central,129,30111.65619679857,2023-07,Q3-2023
2023-07-08,Clothing,North,163,68522.36908588732,2023-07,Q3-2023
2023-07-08,Clothing,South,200,96522.56200320524,2023-07,Q3-2023
2023-07-08,Clothing,East,162,13942.450603815372,2023-07,Q3-2023
2023-07-08,Clothing,West,131,24782.8446341283,2023-07,Q3-2023
2023-07-08,Clothing,Central,134,20903.46442794897,2023-07,Q3-2023
2023-07-08,Books,North,47,10536.22197653413,2023-07,Q3-2023
2023-07-08,Books,South,195,70614.1541659566,2023-07,Q3-2023
2023-07-08,Books,East,185,70459.3881718892,2023-07,Q3-2023
2023-07-08,Books,West,80,12593.692906554414,2023-07,Q3-2023
2023-07-08,Books,Central,73,35677.91438150561,2023-07,Q3-2023
2023-07-08,Home & Kitchen,North,196,45848.444505625564,2023-07,Q3-2023
2023-07-08,Home & Kitchen,South,201,96833.4098067788,2023-07,Q3-2023
2023-07-08,Home & Kitchen,East,349,101333.54302002997,2023-07,Q3-2023
2023-07-08,Home & Kitchen,West,143,31817.206696538517,2023-07,Q3-2023
2023-07-08,Home & Kitchen,Central,107,30194.633750980833,2023-07,Q3-2023
2023-07-08,Sports,North,229,42534.192276676324,2023-07,Q3-2023
2023-07-08,Sports,South,306,67415.56201484008,2023-07,Q3-2023
2023-07-08,Sports,East,234,98821.94636685961,2023-07,Q3-2023
2023-07-08,Sports,West,162,35369.23041737176,2023-07,Q3-2023
2023-07-08,Sports,Central,248,93792.26907520254,2023-07,Q3-2023
2023-07-09,Electronics,North,134,48029.33332834518,2023-07,Q3-2023
2023-07-09,Electronics,South,189,79920.14601961238,2023-07,Q3-2023
2023-07-09,Electronics,East,246,33845.241119126105,2023-07,Q3-2023
2023-07-09,Electronics,West,152,39664.46569842191,2023-07,Q3-2023
2023-07-09,Electronics,Central,233,82226.75132954946,2023-07,Q3-2023
2023-07-09,Clothing,North,134,7717.091058611979,2023-07,Q3-2023
2023-07-09,Clothing,South,243,103623.67893120313,2023-07,Q3-2023
2023-07-09,Clothing,East,186,70055.68255055534,2023-07,Q3-2023
2023-07-09,Clothing,West,75,13032.608920547447,2023-07,Q3-2023
2023-07-09,Clothing,Central,170,34684.560991947576,2023-07,Q3-2023
2023-07-09,Books,North,69,16825.888797818225,2023-07,Q3-2023
2023-07-09,Books,South,79,35693.96074641091,2023-07,Q3-2023
2023-07-09,Books,East,161,56915.88639720229,2023-07,Q3-2023
2023-07-09,Books,West,61,29918.489153199575,2023-07,Q3-2023
2023-07-09,Books,Central,83,22877.988775469083,2023-07,Q3-2023
2023-07-09,Home & Kitchen,North,177,11412.095549235759,2023-07,Q3-2023
2023-07-09,Home & Kitchen,South,328,19496.647237488556,2023-07,Q3-2023
2023-07-09,Home & Kitchen,East,373,146545.42254355596,2023-07,Q3-2023
2023-07-09,Home & Kitchen,West,140,9877.571529680254,2023-07,Q3-2023
2023-07-09,Home & Kitchen,Central,170,62132.845609316595,2023-07,Q3-2023
2023-07-09,Sports,North,194,94728.2877011165,2023-07,Q3-2023
2023-07-09,Sports,South,305,36666.00265340108,2023-07,Q3-2023
2023-07-09,Sports,East,225,59362.90245426705,2023-07,Q3-2023
2023-07-09,Sports,West,91,34613.33591116692,2023-07,Q3-2023
2023-07-09,Sports,Central,244,38508.60955656611,2023-07,Q3-2023
2023-07-10,Electronics,North,68,19197.97285704019,2023-07,Q3-2023
2023-07-10,Electronics,South,189,65385.465744063215,2023-07,Q3-2023
2023-07-10,Electronics,East,117,53706.42156328063,2023-07,Q3-2023
2023-07-10,Electronics,West,71,24479.135604031617,2023-07,Q3-2023
2023-07-10,Electronics,Central,174,32898.94714862739,2023-07,Q3-2023
2023-07-10,Clothing,North,122,12182.03674659452,2023-07,Q3-2023
2023-07-10,Clothing,South,119,12315.015434434647,2023-07,Q3-2023
2023-07-10,Clothing,East,218,101005.84578254675,2023-07,Q3-2023
2023-07-10,Clothing,West,63,12275.288102621518,2023-07,Q3-2023
2023-07-10,Clothing,Central,59,3402.1852918864947,2023-07,Q3-2023
2023-07-10,Books,North,32,13137.875675564881,2023-07,Q3-2023
2023-07-10,Books,South,46,10990.386712735828,2023-07,Q3-2023
2023-07-10,Books,East,114,33114.10256785984,2023-07,Q3-2023
2023-07-10,Books,West,25,12078.447949098749,2023-07,Q3-2023
2023-07-10,Books,Central,89,7553.715667552775,2023-07,Q3-2023
2023-07-10,Home & Kitchen,North,57,8171.3640164383905,2023-07,Q3-2023
2023-07-10,Home & Kitchen,South,114,24949.884173469753,2023-07,Q3-2023
2023-07-10,Home & Kitchen,East,210,51025.052381091096,2023-07,Q3-2023
2023-07-10,Home & Kitchen,West,82,24131.36245305641,2023-07,Q3-2023
2023-07-10,Home & Kitchen,Central,66,25244.56454327728,2023-07,Q3-2023
2023-07-10,Sports,North,124,33637.36607452636,2023-07,Q3-2023
2023-07-10,Sports,South,144,53942.08181621265,2023-07,Q3-2023
2023-07-10,Sports,East,113,18811.521267022912,2023-07,Q3-2023
2023-07-10,Sports,West,92,29063.96065465274,2023-07,Q3-2023
2023-07-10,Sports,Central,109,21952.75414200621,2023-07,Q3-2023
2023-07-11,Electronics,North,119,26202.884909180044,2023-07,Q3-2023
2023-07-11,Electronics,South,113,36862.0554997708,2023-07,Q3-2023
2023-07-11,Electronics,East,286,55540.01238044986,2023-07,Q3-2023
2023-07-11,Electronics,West,91,30609.179926323992,2023-07,Q3-2023
2023-07-11,Electronics,Central,74,15376.18151323098,2023-07,Q3-2023
2023-07-11,Clothing,North,96,17903.558794266908,2023-07,Q3-2023
2023-07-11,Clothing,South,140,46977.70835873463,2023-07,Q3-2023
2023-07-11,Clothing,East,208,19404.85741961885,2023-07,Q3-2023
2023-07-11,Clothing,West,38,12036.532767002405,2023-07,Q3-2023
2023-07-11,Clothing,Central,87,10684.023103675125,2023-07,Q3-2023
2023-07-11,Books,North,44,12601.516818910486,2023-07,Q3-2023
2023-07-11,Books,South,119,46718.14597247491,2023-07,Q3-2023
2023-07-11,Books,East,130,39541.72324653031,2023-07,Q3-2023
2023-07-11,Books,West,58,3917.1205443622944,2023-07,Q3-2023
2023-07-11,Books,Central,39,11114.132718700132,2023-07,Q3-2023
2023-07-11,Home & Kitchen,North,99,46512.81591663214,2023-07,Q3-2023
2023-07-11,Home & Kitchen,South,214,90704.62382876102,2023-07,Q3-2023
2023-07-11,Home & Kitchen,East,203,14581.559326901337,2023-07,Q3-2023
2023-07-11,Home & Kitchen,West,91,27881.190066136725,2023-07,Q3-2023
2023-07-11,Home & Kitchen,Central,84,40577.65231266783,2023-07,Q3-2023
2023-07-11,Sports,North,124,60976.007296885284,2023-07,Q3-2023
2023-07-11,Sports,South,180,86294.87740541497,2023-07,Q3-2023
2023-07-11,Sports,East,140,41819.82839205548,2023-07,Q3-2023
2023-07-11,Sports,West,70,8822.913130498617,2023-07,Q3-2023
2023-07-11,Sports,Central,100,18603.495685505564,2023-07,Q3-2023
2023-07-12,Electronics,North,119,42584.64049629981,2023-07,Q3-2023
2023-07-12,Electronics,South,249,57245.07421685901,2023-07,Q3-2023
2023-07-12,Electronics,East,173,83525.08792392143,2023-07,Q3-2023
2023-07-12,Electronics,West,114,29064.56677003919,2023-07,Q3-2023
2023-07-12,Electronics,Central,195,27205.968299128315,2023-07,Q3-2023
2023-07-12,Clothing,North,87,20202.978960667733,2023-07,Q3-2023
2023-07-12,Clothing,South,146,50301.600464957104,2023-07,Q3-2023
2023-07-12,Clothing,East,115,53123.34236871331,2023-07,Q3-2023
2023-07-12,Clothing,West,82,40547.22059080768,2023-07,Q3-2023
2023-07-12,Clothing,Central,129,7871.418727219993,2023-07,Q3-2023
2023-07-12,Books,North,53,15503.969683565456,2023-07,Q3-2023
2023-07-12,Books,South,72,17013.622125465088,2023-07,Q3-2023
2023-07-12,Books,East,49,11482.301065589443,2023-07,Q3-2023
2023-07-12,Books,West,62,20827.754410938585,2023-07,Q3-2023
2023-07-12,Books,Central,97,29269.55213710148,2023-07,Q3-2023
2023-07-12,Home & Kitchen,North,132,25412.28830661648,2023-07,Q3-2023
2023-07-12,Home & Kitchen,South,144,30974.15782610928,2023-07,Q3-2023
2023-07-12,Home & Kitchen,East,179,18295.29108353469,2023-07,Q3-2023
2023-07-12,Home & Kitchen,West,98,11622.731202388546,2023-07,Q3-2023
2023-07-12,Home & Kitchen,Central,102,35871.808745991344,2023-07,Q3-2023
2023-07-12,Sports,North,89,35519.01941433919,2023-07,Q3-2023
2023-07-12,Sports,South,229,17492.92422016557,2023-07,Q3-2023
2023-07-12,Sports,East,184,72983.8308764969,2023-07,Q3-2023
2023-07-12,Sports,West,73,25823.91715993043,2023-07,Q3-2023
2023-07-12,Sports,Central,89,15366.495360207498,2023-07,Q3-2023
2023-07-13,Electronics,North,91,28749.359918208072,2023-07,Q3-2023
2023-07-13,Electronics,South,203,68634.02431892593,2023-07,Q3-2023
2023-07-13,Electronics,East,257,15674.184870770661,2023-07,Q3-2023
2023-07-13,Electronics,West,88,32799.98712550741,2023-07,Q3-2023
2023-07-13,Electronics,Central,134,26347.824124162853,2023-07,Q3-2023
2023-07-13,Clothing,North,57,16460.802687853502,2023-07,Q3-2023
2023-07-13,Clothing,South,129,39453.06884179039,2023-07,Q3-2023
2023-07-13,Clothing,East,213,66969.65999081839,2023-07,Q3-2023
2023-07-13,Clothing,West,77,7562.832826982087,2023-07,Q3-2023
2023-07-13,Clothing,Central,68,32330.786833604336,2023-07,Q3-2023
2023-07-13,Books,North,65,25433.498069991576,2023-07,Q3-2023
2023-07-13,Books,South,117,10023.364255019093,2023-07,Q3-2023
2023-07-13,Books,East,51,3754.5092876776666,2023-07,Q3-2023
2023-07-13,Books,West,56,14253.175222689459,2023-07,Q3-2023
2023-07-13,Books,Central,73,10653.760688697177,2023-07,Q3-2023
2023-07-13,Home & Kitchen,North,57,16492.134855011267,2023-07,Q3-2023
2023-07-13,Home & Kitchen,South,121,8604.054045253644,2023-07,Q3-2023
2023-07-13,Home & Kitchen,East,85,39095.51288556263,2023-07,Q3-2023
2023-07-13,Home & Kitchen,West,92,8752.294430814616,2023-07,Q3-2023
2023-07-13,Home & Kitchen,Central,124,15122.272704401745,2023-07,Q3-2023
2023-07-13,Sports,North,70,21994.505993617127,2023-07,Q3-2023
2023-07-13,Sports,South,136,61911.25139061357,2023-07,Q3-2023
2023-07-13,Sports,East,257,93217.65582059996,2023-07,Q3-2023
2023-07-13,Sports,West,92,28063.13322594069,2023-07,Q3-2023
2023-07-13,Sports,Central,110,26880.060049319134,2023-07,Q3-2023
2023-07-14,Electronics,North,149,41317.78783272271,2023-07,Q3-2023
2023-07-14,Electronics,South,322,68498.78350054704,2023-07,Q3-2023
2023-07-14,Electronics,East,155,42770.80099291843,2023-07,Q3-2023
2023-07-14,Electronics,West,113,7385.505622019395,2023-07,Q3-2023
2023-07-14,Electronics,Central,245,20098.0827741329,2023-07,Q3-2023
2023-07-14,Clothing,North,141,50778.5826049487,2023-07,Q3-2023
2023-07-14,Clothing,South,256,82414.78522243546,2023-07,Q3-2023
2023-07-14,Clothing,East,246,38689.29612138892,2023-07,Q3-2023
2023-07-14,Clothing,West,108,36010.41337838462,2023-07,Q3-2023
2023-07-14,Clothing,Central,76,11028.73921847687,2023-07,Q3-2023
2023-07-14,Books,North,75,32746.952167568936,2023-07,Q3-2023
2023-07-14,Books,South,188,31185.68455233107,2023-07,Q3-2023
2023-07-14,Books,East,215,56557.09559661266,2023-07,Q3-2023
2023-07-14,Books,West,40,7279.9099977171845,2023-07,Q3-2023
2023-07-14,Books,Central,54,25403.618027866305,2023-07,Q3-2023
2023-07-14,Home & Kitchen,North,116,13770.811882180848,2023-07,Q3-2023
2023-07-14,Home & Kitchen,South,232,15978.083488521897,2023-07,Q3-2023
2023-07-14,Home & Kitchen,East,270,71779.56271750029,2023-07,Q3-2023
2023-07-14,Home & Kitchen,West,150,21176.559796991925,2023-07,Q3-2023
2023-07-14,Home & Kitchen,Central,97,7750.360867663217,2023-07,Q3-2023
2023-07-14,Sports,North,232,76203.37848529623,2023-07,Q3-2023
2023-07-14,Sports,South,177,39329.149248714144,2023-07,Q3-2023
2023-07-14,Sports,East,197,51542.87651467884,2023-07,Q3-2023
2023-07-14,Sports,West,78,33203.357517839984,2023-07,Q3-2023
2023-07-14,Sports,Central,168,71852.95432987681,2023-07,Q3-2023
2023-07-15,Electronics,North,194,54914.56734689787,2023-07,Q3-2023
2023-07-15,Electronics,South,256,65300.33115546618,2023-07,Q3-2023
2023-07-15,Electronics,East,314,104326.69226489798,2023-07,Q3-2023
2023-07-15,Electronics,West,133,37444.376025869744,2023-07,Q3-2023
2023-07-15,Electronics,Central,226,62478.67140093948,2023-07,Q3-2023
2023-07-15,Clothing,North,179,47800.562208318224,2023-07,Q3-2023
2023-07-15,Clothing,South,277,104986.54598543824,2023-07,Q3-2023
2023-07-15,Clothing,East,232,63592.28511631485,2023-07,Q3-2023
2023-07-15,Clothing,West,84,9695.6259116975,2023-07,Q3-2023
2023-07-15,Clothing,Central,172,23012.697535311803,2023-07,Q3-2023
2023-07-15,Books,North,72,13672.66429668074,2023-07,Q3-2023
2023-07-15,Books,South,104,17866.327018603373,2023-07,Q3-2023
2023-07-15,Books,East,191,42763.30265380527,2023-07,Q3-2023
2023-07-15,Books,West,91,35289.41899321655,2023-07,Q3-2023
2023-07-15,Books,Central,64,20682.52846197717,2023-07,Q3-2023
2023-07-15,Home & Kitchen,North,195,94337.68391628824,2023-07,Q3-2023
2023-07-15,Home & Kitchen,South,306,76492.93359191128,2023-07,Q3-2023
2023-07-15,Home & Kitchen,East,316,129136.43563928781,2023-07,Q3-2023
2023-07-15,Home & Kitchen,West,67,11549.507014546403,2023-07,Q3-2023
2023-07-15,Home & Kitchen,Central,158,74104.70951383158,2023-07,Q3-2023
2023-07-15,Sports,North,149,29316.736998834724,2023-07,Q3-2023
2023-07-15,Sports,South,195,50767.66690061484,2023-07,Q3-2023
2023-07-15,Sports,East,289,117275.20958342958,2023-07,Q3-2023
2023-07-15,Sports,West,83,37949.62789230381,2023-07,Q3-2023
2023-07-15,Sports,Central,244,14970.79043743087,2023-07,Q3-2023
2023-07-16,Electronics,North,188,91658.20904103668,2023-07,Q3-2023
2023-07-16,Electronics,South,391,169288.12961929143,2023-07,Q3-2023
2023-07-16,Electronics,East,445,30978.81285777169,2023-07,Q3-2023
2023-07-16,Electronics,West,163,41153.00086789253,2023-07,Q3-2023
2023-07-16,Electronics,Central,256,83057.84506589381,2023-07,Q3-2023
2023-07-16,Clothing,North,142,26522.52683568315,2023-07,Q3-2023
2023-07-16,Clothing,South,250,42256.745491721675,2023-07,Q3-2023
2023-07-16,Clothing,East,164,28901.232718258812,2023-07,Q3-2023
2023-07-16,Clothing,West,55,8890.331726341788,2023-07,Q3-2023
2023-07-16,Clothing,Central,94,5004.262039132476,2023-07,Q3-2023
2023-07-16,Books,North,108,40987.801129910986,2023-07,Q3-2023
2023-07-16,Books,South,159,63066.46283003814,2023-07,Q3-2023
2023-07-16,Books,East,188,12774.286353743688,2023-07,Q3-2023
2023-07-16,Books,West,83,13542.253997841684,2023-07,Q3-2023
2023-07-16,Books,Central,98,25340.12452848713,2023-07,Q3-2023
2023-07-16,Home & Kitchen,North,215,94323.86491260417,2023-07,Q3-2023
2023-07-16,Home & Kitchen,South,126,62533.84501913442,2023-07,Q3-2023
2023-07-16,Home & Kitchen,East,144,23990.982756788202,2023-07,Q3-2023
2023-07-16,Home & Kitchen,West,100,21761.781462684892,2023-07,Q3-2023
2023-07-16,Home & Kitchen,Central,230,35011.015664638464,2023-07,Q3-2023
2023-07-16,Sports,North,209,43707.77564649469,2023-07,Q3-2023
2023-07-16,Sports,South,148,36115.4886427778,2023-07,Q3-2023
2023-07-16,Sports,East,170,35458.852312372444,2023-07,Q3-2023
2023-07-16,Sports,West,158,54665.10631600928,2023-07,Q3-2023
2023-07-16,Sports,Central,198,34579.78955703329,2023-07,Q3-2023
2023-07-17,Electronics,North,141,61480.96229994109,2023-07,Q3-2023
2023-07-17,Electronics,South,156,33022.9443288127,2023-07,Q3-2023
2023-07-17,Electronics,East,166,16240.226079323216,2023-07,Q3-2023
2023-07-17,Electronics,West,124,51229.33908720082,2023-07,Q3-2023
2023-07-17,Electronics,Central,95,19671.486182351808,2023-07,Q3-2023
2023-07-17,Clothing,North,59,5329.975671674806,2023-07,Q3-2023
2023-07-17,Clothing,South,72,7010.847215485367,2023-07,Q3-2023
2023-07-17,Clothing,East,135,15763.981190489685,2023-07,Q3-2023
2023-07-17,Clothing,West,60,14834.353425705442,2023-07,Q3-2023
2023-07-17,Clothing,Central,57,10288.38209139519,2023-07,Q3-2023
2023-07-17,Books,North,48,14471.832064606568,2023-07,Q3-2023
2023-07-17,Books,South,49,12992.721787910996,2023-07,Q3-2023
2023-07-17,Books,East,57,9364.778072108806,2023-07,Q3-2023
2023-07-17,Books,West,59,17528.11217426228,2023-07,Q3-2023
2023-07-17,Books,Central,87,18984.069945101706,2023-07,Q3-2023
2023-07-17,Home & Kitchen,North,53,13531.708012236062,2023-07,Q3-2023
2023-07-17,Home & Kitchen,South,154,9016.626928153017,2023-07,Q3-2023
2023-07-17,Home & Kitchen,East,112,43705.48004507909,2023-07,Q3-2023
2023-07-17,Home & Kitchen,West,48,21217.843043917597,2023-07,Q3-2023
2023-07-17,Home & Kitchen,Central,114,24026.17687244092,2023-07,Q3-2023
2023-07-17,Sports,North,156,34037.2108105998,2023-07,Q3-2023
2023-07-17,Sports,South,141,30950.038108604338,2023-07,Q3-2023
2023-07-17,Sports,East,253,98841.07525454204,2023-07,Q3-2023
2023-07-17,Sports,West,92,30591.43456349822,2023-07,Q3-2023
2023-07-17,Sports,Central,119,19839.399170220695,2023-07,Q3-2023
2023-07-18,Electronics,North,107,5841.743893858402,2023-07,Q3-2023
2023-07-18,Electronics,South,139,11571.412951245515,2023-07,Q3-2023
2023-07-18,Electronics,East,231,41389.53420608624,2023-07,Q3-2023
2023-07-18,Electronics,West,74,23608.58069302493,2023-07,Q3-2023
2023-07-18,Electronics,Central,73,20182.02803608817,2023-07,Q3-2023
2023-07-18,Clothing,North,78,15394.794011446893,2023-07,Q3-2023
2023-07-18,Clothing,South,141,12910.929752055641,2023-07,Q3-2023
2023-07-18,Clothing,East,90,28110.698193008866,2023-07,Q3-2023
2023-07-18,Clothing,West,64,29260.909774339987,2023-07,Q3-2023
2023-07-18,Clothing,Central,76,33821.41570189644,2023-07,Q3-2023
2023-07-18,Books,North,76,18967.74728321142,2023-07,Q3-2023
2023-07-18,Books,South,106,10234.960132726259,2023-07,Q3-2023
2023-07-18,Books,East,60,18041.07473330962,2023-07,Q3-2023
2023-07-18,Books,West,40,6615.885907972244,2023-07,Q3-2023
2023-07-18,Books,Central,80,30109.763313796866,2023-07,Q3-2023
2023-07-18,Home & Kitchen,North,85,10030.289352950484,2023-07,Q3-2023
2023-07-18,Home & Kitchen,South,109,28600.481804091938,2023-07,Q3-2023
2023-07-18,Home & Kitchen,East,138,55827.519087701156,2023-07,Q3-2023
2023-07-18,Home & Kitchen,West,56,13624.545307708793,2023-07,Q3-2023
2023-07-18,Home & Kitchen,Central,149,33506.50573287839,2023-07,Q3-2023
2023-07-18,Sports,North,75,10269.95705473952,2023-07,Q3-2023
2023-07-18,Sports,South,164,35430.001463722656,2023-07,Q3-2023
2023-07-18,Sports,East,238,116452.04878079797,2023-07,Q3-2023
2023-07-18,Sports,West,58,22625.74679135386,2023-07,Q3-2023
2023-07-18,Sports,Central,125,9098.955898649778,2023-07,Q3-2023
2023-07-19,Electronics,North,63,17235.48888288179,2023-07,Q3-2023
2023-07-19,Electronics,South,107,50913.64940165902,2023-07,Q3-2023
2023-07-19,Electronics,East,184,57427.36760288057,2023-07,Q3-2023
2023-07-19,Electronics,West,80,16491.61547134998,2023-07,Q3-2023
2023-07-19,Electronics,Central,92,17307.13979300338,2023-07,Q3-2023
2023-07-19,Clothing,North,71,30095.182897705672,2023-07,Q3-2023
2023-07-19,Clothing,South,159,73837.64498873946,2023-07,Q3-2023
2023-07-19,Clothing,East,129,39010.68200448504,2023-07,Q3-2023
2023-07-19,Clothing,West,52,24859.59629621918,2023-07,Q3-2023
2023-07-19,Clothing,Central,94,18193.669357451025,2023-07,Q3-2023
